Device,Day,Hour,Type,Sub-Type,Value
PV,28,21,Generated,Electricity,0.0
PV,28,22,Generated,Electricity,0.0
PV,28,23,Generated,Electricity,0.0
PV,29,0,Generated,Electricity,0.0
PV,29,1,Generated,Electricity,0.0
PV,29,2,Generated,Electricity,0.0
PV,29,3,Generated,Electricity,0.0
PV,29,4,Generated,Electricity,0.0
PV,29,5,Generated,Electricity,0.0
PV,29,6,Generated,Electricity,0.0
PV,29,7,Generated,Electricity,0.02
PV,29,8,Generated,Electricity,0.2
PV,29,9,Generated,Electricity,0.46
PV,29,10,Generated,Electricity,0.69
PV,29,11,Generated,Electricity,0.86
PV,29,12,Generated,Electricity,0.93
PV,29,13,Generated,Electricity,0.9
PV,29,14,Generated,Electricity,0.78
PV,29,15,Generated,Electricity,0.58
PV,29,16,Generated,Electricity,0.33
PV,29,17,Generated,Electricity,0.08
PV,29,18,Generated,Electricity,0.0
PV,29,19,Generated,Electricity,0.0
PV,29,20,Generated,Electricity,0.0
PV,29,21,Generated,Electricity,0.0
PV,29,22,Generated,Electricity,0.0
PV,29,23,Generated,Electricity,0.0
PV,30,0,Generated,Electricity,0.0
PV,30,1,Generated,Electricity,0.0
PV,30,2,Generated,Electricity,0.0
PV,30,3,Generated,Electricity,0.0
PV,30,4,Generated,Electricity,0.0
PV,30,5,Generated,Electricity,0.0
PV,30,6,Generated,Electricity,0.0
PV,30,7,Generated,Electricity,0.02
PV,30,8,Generated,Electricity,0.2
PV,30,9,Generated,Electricity,0.46
PV,30,10,Generated,Electricity,0.69
PV,30,11,Generated,Electricity,0.86
PV,30,12,Generated,Electricity,0.93
PV,30,13,Generated,Electricity,0.9
PV,30,14,Generated,Electricity,0.78
PV,30,15,Generated,Electricity,0.58
PV,30,16,Generated,Electricity,0.33
PV,30,17,Generated,Electricity,0.08
PV,30,18,Generated,Electricity,0.0
PV,30,19,Generated,Electricity,0.0
PV,30,20,Generated,Electricity,0.0
PV,30,21,Generated,Electricity,0.0
PV,30,22,Generated,Electricity,0.0
PV,30,23,Generated,Electricity,0.0
PV,31,0,Generated,Electricity,0.0
PV,31,1,Generated,Electricity,0.0
PV,31,2,Generated,Electricity,0.0
PV,31,3,Generated,Electricity,0.0
PV,31,4,Generated,Electricity,0.0
PV,31,5,Generated,Electricity,0.0
PV,31,6,Generated,Electricity,0.0
PV,31,7,Generated,Electricity,0.01
PV,31,8,Generated,Electricity,0.1
PV,31,9,Generated,Electricity,0.31
PV,31,10,Generated,Electricity,0.49
PV,31,11,Generated,Electricity,0.6
PV,31,12,Generated,Electricity,0.63
PV,31,13,Generated,Electricity,0.57
PV,31,14,Generated,Electricity,0.42
PV,31,15,Generated,Electricity,0.22
PV,31,16,Generated,Electricity,0.04
PV,31,17,Generated,Electricity,0.0
PV,31,18,Generated,Electricity,0.0
PV,31,19,Generated,Electricity,0.0
PV,31,20,Generated,Electricity,0.0
PV,31,21,Generated,Electricity,0.0
PV,31,22,Generated,Electricity,0.0
PV,31,23,Generated,Electricity,0.0
PV,32,0,Generated,Electricity,0.0
PV,32,1,Generated,Electricity,0.0
PV,32,2,Generated,Electricity,0.0
PV,32,3,Generated,Electricity,0.0
PV,32,4,Generated,Electricity,0.0
PV,32,5,Generated,Electricity,0.0
PV,32,6,Generated,Electricity,0.0
PV,32,7,Generated,Electricity,0.02
PV,32,8,Generated,Electricity,0.2
PV,32,9,Generated,Electricity,0.46
PV,32,10,Generated,Electricity,0.69
PV,32,11,Generated,Electricity,0.86
PV,32,12,Generated,Electricity,0.93
PV,32,13,Generated,Electricity,0.9
PV,32,14,Generated,Electricity,0.78
PV,32,15,Generated,Electricity,0.58
PV,32,16,Generated,Electricity,0.33
PV,32,17,Generated,Electricity,0.08
PV,32,18,Generated,Electricity,0.0
PV,32,19,Generated,Electricity,0.0
PV,32,20,Generated,Electricity,0.0
PV,32,21,Generated,Electricity,0.0
PV,32,22,Generated,Electricity,0.0
PV,32,23,Generated,Electricity,0.0
PV,33,0,Generated,Electricity,0.0
PV,33,1,Generated,Electricity,0.0
PV,33,2,Generated,Electricity,0.0
PV,33,3,Generated,Electricity,0.0
PV,33,4,Generated,Electricity,0.0
PV,33,5,Generated,Electricity,0.0
PV,33,6,Generated,Electricity,0.0
PV,33,7,Generated,Electricity,0.02
PV,33,8,Generated,Electricity,0.2
PV,33,9,Generated,Electricity,0.46
PV,33,10,Generated,Electricity,0.69
PV,33,11,Generated,Electricity,0.86
PV,33,12,Generated,Electricity,0.93
PV,33,13,Generated,Electricity,0.9
PV,33,14,Generated,Electricity,0.78
PV,33,15,Generated,Electricity,0.58
PV,33,16,Generated,Electricity,0.33
PV,33,17,Generated,Electricity,0.08
PV,33,18,Generated,Electricity,0.0
PV,33,19,Generated,Electricity,0.0
PV,33,20,Generated,Electricity,0.0
PV,33,21,Generated,Electricity,0.0
PV,33,22,Generated,Electricity,0.0
PV,33,23,Generated,Electricity,0.0
PV,34,0,Generated,Electricity,0.0
PV,34,1,Generated,Electricity,0.0
PV,34,2,Generated,Electricity,0.0
PV,34,3,Generated,Electricity,0.0
PV,34,4,Generated,Electricity,0.0
PV,34,5,Generated,Electricity,0.0
PV,34,6,Generated,Electricity,0.0
PV,34,7,Generated,Electricity,0.02
PV,34,8,Generated,Electricity,0.2
PV,34,9,Generated,Electricity,0.46
PV,34,10,Generated,Electricity,0.69
PV,34,11,Generated,Electricity,0.86
PV,34,12,Generated,Electricity,0.93
PV,34,13,Generated,Electricity,0.9
PV,34,14,Generated,Electricity,0.78
PV,34,15,Generated,Electricity,0.58
PV,34,16,Generated,Electricity,0.33
PV,34,17,Generated,Electricity,0.08
PV,34,18,Generated,Electricity,0.0
PV,34,19,Generated,Electricity,0.0
PV,34,20,Generated,Electricity,0.0
PV,34,21,Generated,Electricity,0.0
PV,34,22,Generated,Electricity,0.0
PV,34,23,Generated,Electricity,0.0
PV,35,0,Generated,Electricity,0.0
PV,35,1,Generated,Electricity,0.0
PV,35,2,Generated,Electricity,0.0
PV,35,3,Generated,Electricity,0.0
PV,35,4,Generated,Electricity,0.0
PV,35,5,Generated,Electricity,0.0
PV,35,6,Generated,Electricity,0.0
PV,35,7,Generated,Electricity,0.02
PV,35,8,Generated,Electricity,0.2
PV,35,9,Generated,Electricity,0.46
PV,35,10,Generated,Electricity,0.69
PV,35,11,Generated,Electricity,0.86
PV,35,12,Generated,Electricity,0.93
PV,35,13,Generated,Electricity,0.9
PV,35,14,Generated,Electricity,0.78
PV,35,15,Generated,Electricity,0.58
PV,35,16,Generated,Electricity,0.33
PV,35,17,Generated,Electricity,0.08
PV,35,18,Generated,Electricity,0.0
PV,35,19,Generated,Electricity,0.0
PV,35,20,Generated,Electricity,0.0
PV,35,21,Generated,Electricity,0.0
PV,35,22,Generated,Electricity,0.0
PV,35,23,Generated,Electricity,0.0
PV,36,0,Generated,Electricity,0.0
PV,36,1,Generated,Electricity,0.0
PV,36,2,Generated,Electricity,0.0
PV,36,3,Generated,Electricity,0.0
PV,36,4,Generated,Electricity,0.0
PV,36,5,Generated,Electricity,0.0
PV,36,6,Generated,Electricity,0.0
PV,36,7,Generated,Electricity,0.02
PV,36,8,Generated,Electricity,0.2
PV,36,9,Generated,Electricity,0.46
PV,36,10,Generated,Electricity,0.69
PV,36,11,Generated,Electricity,0.86
PV,36,12,Generated,Electricity,0.93
PV,36,13,Generated,Electricity,0.9
PV,36,14,Generated,Electricity,0.78
PV,36,15,Generated,Electricity,0.58
PV,36,16,Generated,Electricity,0.33
PV,36,17,Generated,Electricity,0.08
PV,36,18,Generated,Electricity,0.0
PV,36,19,Generated,Electricity,0.0
PV,36,20,Generated,Electricity,0.0
PV,36,21,Generated,Electricity,0.0
PV,36,22,Generated,Electricity,0.0
PV,36,23,Generated,Electricity,0.0
PV,37,0,Generated,Electricity,0.0
PV,37,1,Generated,Electricity,0.0
PV,37,2,Generated,Electricity,0.0
PV,37,3,Generated,Electricity,0.0
PV,37,4,Generated,Electricity,0.0
PV,37,5,Generated,Electricity,0.0
PV,37,6,Generated,Electricity,0.0
PV,37,7,Generated,Electricity,0.02
PV,37,8,Generated,Electricity,0.2
PV,37,9,Generated,Electricity,0.46
PV,37,10,Generated,Electricity,0.69
PV,37,11,Generated,Electricity,0.86
PV,37,12,Generated,Electricity,0.93
PV,37,13,Generated,Electricity,0.9
PV,37,14,Generated,Electricity,0.78
PV,37,15,Generated,Electricity,0.58
PV,37,16,Generated,Electricity,0.33
PV,37,17,Generated,Electricity,0.08
PV,37,18,Generated,Electricity,0.0
PV,37,19,Generated,Electricity,0.0
PV,37,20,Generated,Electricity,0.0
PV,37,21,Generated,Electricity,0.0
PV,37,22,Generated,Electricity,0.0
PV,37,23,Generated,Electricity,0.0
PV,38,0,Generated,Electricity,0.0
PV,38,1,Generated,Electricity,0.0
PV,38,2,Generated,Electricity,0.0
PV,38,3,Generated,Electricity,0.0
PV,38,4,Generated,Electricity,0.0
PV,38,5,Generated,Electricity,0.0
PV,38,6,Generated,Electricity,0.0
PV,38,7,Generated,Electricity,0.02
PV,38,8,Generated,Electricity,0.2
PV,38,9,Generated,Electricity,0.46
PV,38,10,Generated,Electricity,0.69
PV,38,11,Generated,Electricity,0.86
PV,38,12,Generated,Electricity,0.93
PV,38,13,Generated,Electricity,0.9
PV,38,14,Generated,Electricity,0.78
PV,38,15,Generated,Electricity,0.58
PV,38,16,Generated,Electricity,0.33
PV,38,17,Generated,Electricity,0.08
PV,38,18,Generated,Electricity,0.0
PV,38,19,Generated,Electricity,0.0
PV,38,20,Generated,Electricity,0.0
PV,38,21,Generated,Electricity,0.0
PV,38,22,Generated,Electricity,0.0
PV,38,23,Generated,Electricity,0.0
PV,39,0,Generated,Electricity,0.0
PV,39,1,Generated,Electricity,0.0
PV,39,2,Generated,Electricity,0.0
PV,39,3,Generated,Electricity,0.0
PV,39,4,Generated,Electricity,0.0
PV,39,5,Generated,Electricity,0.0
PV,39,6,Generated,Electricity,0.0
PV,39,7,Generated,Electricity,0.02
PV,39,8,Generated,Electricity,0.2
PV,39,9,Generated,Electricity,0.46
PV,39,10,Generated,Electricity,0.69
PV,39,11,Generated,Electricity,0.86
PV,39,12,Generated,Electricity,0.93
PV,39,13,Generated,Electricity,0.9
PV,39,14,Generated,Electricity,0.78
PV,39,15,Generated,Electricity,0.58
PV,39,16,Generated,Electricity,0.33
PV,39,17,Generated,Electricity,0.08
PV,39,18,Generated,Electricity,0.0
PV,39,19,Generated,Electricity,0.0
PV,39,20,Generated,Electricity,0.0
PV,39,21,Generated,Electricity,0.0
PV,39,22,Generated,Electricity,0.0
PV,39,23,Generated,Electricity,0.0
PV,40,0,Generated,Electricity,0.0
PV,40,1,Generated,Electricity,0.0
PV,40,2,Generated,Electricity,0.0
PV,40,3,Generated,Electricity,0.0
PV,40,4,Generated,Electricity,0.0
PV,40,5,Generated,Electricity,0.0
PV,40,6,Generated,Electricity,0.0
PV,40,7,Generated,Electricity,0.01
PV,40,8,Generated,Electricity,0.1
PV,40,9,Generated,Electricity,0.31
PV,40,10,Generated,Electricity,0.49
PV,40,11,Generated,Electricity,0.6
PV,40,12,Generated,Electricity,0.63
PV,40,13,Generated,Electricity,0.57
PV,40,14,Generated,Electricity,0.42
PV,40,15,Generated,Electricity,0.22
PV,40,16,Generated,Electricity,0.04
PV,40,17,Generated,Electricity,0.0
PV,40,18,Generated,Electricity,0.0
PV,40,19,Generated,Electricity,0.0
PV,40,20,Generated,Electricity,0.0
PV,40,21,Generated,Electricity,0.0
PV,40,22,Generated,Electricity,0.0
PV,40,23,Generated,Electricity,0.0
PV,41,0,Generated,Electricity,0.0
PV,41,1,Generated,Electricity,0.0
PV,41,2,Generated,Electricity,0.0
PV,41,3,Generated,Electricity,0.0
PV,41,4,Generated,Electricity,0.0
PV,41,5,Generated,Electricity,0.0
PV,41,6,Generated,Electricity,0.0
PV,41,7,Generated,Electricity,0.01
PV,41,8,Generated,Electricity,0.1
PV,41,9,Generated,Electricity,0.31
PV,41,10,Generated,Electricity,0.49
PV,41,11,Generated,Electricity,0.6
PV,41,12,Generated,Electricity,0.63
PV,41,13,Generated,Electricity,0.57
PV,41,14,Generated,Electricity,0.42
PV,41,15,Generated,Electricity,0.22
PV,41,16,Generated,Electricity,0.04
PV,41,17,Generated,Electricity,0.0
PV,41,18,Generated,Electricity,0.0
PV,41,19,Generated,Electricity,0.0
PV,41,20,Generated,Electricity,0.0
PV,41,21,Generated,Electricity,0.0
PV,41,22,Generated,Electricity,0.0
PV,41,23,Generated,Electricity,0.0
PV,42,0,Generated,Electricity,0.0
PV,42,1,Generated,Electricity,0.0
PV,42,2,Generated,Electricity,0.0
PV,42,3,Generated,Electricity,0.0
PV,42,4,Generated,Electricity,0.0
PV,42,5,Generated,Electricity,0.0
PV,42,6,Generated,Electricity,0.0
PV,42,7,Generated,Electricity,0.01
PV,42,8,Generated,Electricity,0.1
PV,42,9,Generated,Electricity,0.31
PV,42,10,Generated,Electricity,0.49
PV,42,11,Generated,Electricity,0.6
PV,42,12,Generated,Electricity,0.63
PV,42,13,Generated,Electricity,0.57
PV,42,14,Generated,Electricity,0.42
PV,42,15,Generated,Electricity,0.22
PV,42,16,Generated,Electricity,0.04
PV,42,17,Generated,Electricity,0.0
PV,42,18,Generated,Electricity,0.0
PV,42,19,Generated,Electricity,0.0
PV,42,20,Generated,Electricity,0.0
PV,42,21,Generated,Electricity,0.0
PV,42,22,Generated,Electricity,0.0
PV,42,23,Generated,Electricity,0.0
PV,43,0,Generated,Electricity,0.0
PV,43,1,Generated,Electricity,0.0
PV,43,2,Generated,Electricity,0.0
PV,43,3,Generated,Electricity,0.0
PV,43,4,Generated,Electricity,0.0
PV,43,5,Generated,Electricity,0.0
PV,43,6,Generated,Electricity,0.0
PV,43,7,Generated,Electricity,0.01
PV,43,8,Generated,Electricity,0.1
PV,43,9,Generated,Electricity,0.31
PV,43,10,Generated,Electricity,0.49
PV,43,11,Generated,Electricity,0.6
PV,43,12,Generated,Electricity,0.63
PV,43,13,Generated,Electricity,0.57
PV,43,14,Generated,Electricity,0.42
PV,43,15,Generated,Electricity,0.22
PV,43,16,Generated,Electricity,0.04
PV,43,17,Generated,Electricity,0.0
PV,43,18,Generated,Electricity,0.0
PV,43,19,Generated,Electricity,0.0
PV,43,20,Generated,Electricity,0.0
PV,43,21,Generated,Electricity,0.0
PV,43,22,Generated,Electricity,0.0
PV,43,23,Generated,Electricity,0.0
PV,44,0,Generated,Electricity,0.0
PV,44,1,Generated,Electricity,0.0
PV,44,2,Generated,Electricity,0.0
PV,44,3,Generated,Electricity,0.0
PV,44,4,Generated,Electricity,0.0
PV,44,5,Generated,Electricity,0.0
PV,44,6,Generated,Electricity,0.0
PV,44,7,Generated,Electricity,0.01
PV,44,8,Generated,Electricity,0.1
PV,44,9,Generated,Electricity,0.31
PV,44,10,Generated,Electricity,0.49
PV,44,11,Generated,Electricity,0.6
PV,44,12,Generated,Electricity,0.63
PV,44,13,Generated,Electricity,0.57
PV,44,14,Generated,Electricity,0.42
PV,44,15,Generated,Electricity,0.22
PV,44,16,Generated,Electricity,0.04
PV,44,17,Generated,Electricity,0.0
PV,44,18,Generated,Electricity,0.0
PV,44,19,Generated,Electricity,0.0
PV,44,20,Generated,Electricity,0.0
PV,44,21,Generated,Electricity,0.0
PV,44,22,Generated,Electricity,0.0
PV,44,23,Generated,Electricity,0.0
PV,45,0,Generated,Electricity,0.0
PV,45,1,Generated,Electricity,0.0
PV,45,2,Generated,Electricity,0.0
PV,45,3,Generated,Electricity,0.0
PV,45,4,Generated,Electricity,0.0
PV,45,5,Generated,Electricity,0.0
PV,45,6,Generated,Electricity,0.0
PV,45,7,Generated,Electricity,0.01
PV,45,8,Generated,Electricity,0.1
PV,45,9,Generated,Electricity,0.31
PV,45,10,Generated,Electricity,0.49
PV,45,11,Generated,Electricity,0.6
PV,45,12,Generated,Electricity,0.63
PV,45,13,Generated,Electricity,0.57
PV,45,14,Generated,Electricity,0.42
PV,45,15,Generated,Electricity,0.22
PV,45,16,Generated,Electricity,0.04
PV,45,17,Generated,Electricity,0.0
PV,45,18,Generated,Electricity,0.0
PV,45,19,Generated,Electricity,0.0
PV,45,20,Generated,Electricity,0.0
PV,45,21,Generated,Electricity,0.0
PV,45,22,Generated,Electricity,0.0
PV,45,23,Generated,Electricity,0.0
PV,46,0,Generated,Electricity,0.0
PV,46,1,Generated,Electricity,0.0
PV,46,2,Generated,Electricity,0.0
PV,46,3,Generated,Electricity,0.0
PV,46,4,Generated,Electricity,0.0
PV,46,5,Generated,Electricity,0.0
PV,46,6,Generated,Electricity,0.0
PV,46,7,Generated,Electricity,0.01
PV,46,8,Generated,Electricity,0.1
PV,46,9,Generated,Electricity,0.31
PV,46,10,Generated,Electricity,0.49
PV,46,11,Generated,Electricity,0.6
PV,46,12,Generated,Electricity,0.63
PV,46,13,Generated,Electricity,0.57
PV,46,14,Generated,Electricity,0.42
PV,46,15,Generated,Electricity,0.22
PV,46,16,Generated,Electricity,0.04
PV,46,17,Generated,Electricity,0.0
PV,46,18,Generated,Electricity,0.0
PV,46,19,Generated,Electricity,0.0
PV,46,20,Generated,Electricity,0.0
PV,46,21,Generated,Electricity,0.0
PV,46,22,Generated,Electricity,0.0
PV,46,23,Generated,Electricity,0.0
PV,47,0,Generated,Electricity,0.0
PV,47,1,Generated,Electricity,0.0
PV,47,2,Generated,Electricity,0.0
PV,47,3,Generated,Electricity,0.0
PV,47,4,Generated,Electricity,0.0
PV,47,5,Generated,Electricity,0.0
PV,47,6,Generated,Electricity,0.0
PV,47,7,Generated,Electricity,0.01
PV,47,8,Generated,Electricity,0.1
PV,47,9,Generated,Electricity,0.31
PV,47,10,Generated,Electricity,0.49
PV,47,11,Generated,Electricity,0.6
PV,47,12,Generated,Electricity,0.63
PV,47,13,Generated,Electricity,0.57
PV,47,14,Generated,Electricity,0.42
PV,47,15,Generated,Electricity,0.22
PV,47,16,Generated,Electricity,0.04
PV,47,17,Generated,Electricity,0.0
PV,47,18,Generated,Electricity,0.0
PV,47,19,Generated,Electricity,0.0
PV,47,20,Generated,Electricity,0.0
PV,47,21,Generated,Electricity,0.0
PV,47,22,Generated,Electricity,0.0
PV,47,23,Generated,Electricity,0.0
PV,48,0,Generated,Electricity,0.0
PV,48,1,Generated,Electricity,0.0
PV,48,2,Generated,Electricity,0.0
PV,48,3,Generated,Electricity,0.0
PV,48,4,Generated,Electricity,0.0
PV,48,5,Generated,Electricity,0.0
PV,48,6,Generated,Electricity,0.0
PV,48,7,Generated,Electricity,0.01
PV,48,8,Generated,Electricity,0.1
PV,48,9,Generated,Electricity,0.31
PV,48,10,Generated,Electricity,0.49
PV,48,11,Generated,Electricity,0.6
PV,48,12,Generated,Electricity,0.63
PV,48,13,Generated,Electricity,0.57
PV,48,14,Generated,Electricity,0.42
PV,48,15,Generated,Electricity,0.22
PV,48,16,Generated,Electricity,0.04
PV,48,17,Generated,Electricity,0.0
PV,48,18,Generated,Electricity,0.0
PV,48,19,Generated,Electricity,0.0
PV,48,20,Generated,Electricity,0.0
PV,48,21,Generated,Electricity,0.0
PV,48,22,Generated,Electricity,0.0
PV,48,23,Generated,Electricity,0.0
PV,49,0,Generated,Electricity,0.0
PV,49,1,Generated,Electricity,0.0
PV,49,2,Generated,Electricity,0.0
PV,49,3,Generated,Electricity,0.0
PV,49,4,Generated,Electricity,0.0
PV,49,5,Generated,Electricity,0.0
PV,49,6,Generated,Electricity,0.0
PV,49,7,Generated,Electricity,0.01
PV,49,8,Generated,Electricity,0.1
PV,49,9,Generated,Electricity,0.31
PV,49,10,Generated,Electricity,0.49
PV,49,11,Generated,Electricity,0.6
PV,49,12,Generated,Electricity,0.63
PV,49,13,Generated,Electricity,0.57
PV,49,14,Generated,Electricity,0.42
PV,49,15,Generated,Electricity,0.22
PV,49,16,Generated,Electricity,0.04
PV,49,17,Generated,Electricity,0.0
PV,49,18,Generated,Electricity,0.0
PV,49,19,Generated,Electricity,0.0
PV,49,20,Generated,Electricity,0.0
PV,49,21,Generated,Electricity,0.0
PV,49,22,Generated,Electricity,0.0
PV,49,23,Generated,Electricity,0.0
PV,50,0,Generated,Electricity,0.0
PV,50,1,Generated,Electricity,0.0
PV,50,2,Generated,Electricity,0.0
PV,50,3,Generated,Electricity,0.0
PV,50,4,Generated,Electricity,0.0
PV,50,5,Generated,Electricity,0.0
PV,50,6,Generated,Electricity,0.0
PV,50,7,Generated,Electricity,0.01
PV,50,8,Generated,Electricity,0.1
PV,50,9,Generated,Electricity,0.31
PV,50,10,Generated,Electricity,0.49
PV,50,11,Generated,Electricity,0.6
PV,50,12,Generated,Electricity,0.63
PV,50,13,Generated,Electricity,0.57
PV,50,14,Generated,Electricity,0.42
PV,50,15,Generated,Electricity,0.22
PV,50,16,Generated,Electricity,0.04
PV,50,17,Generated,Electricity,0.0
PV,50,18,Generated,Electricity,0.0
PV,50,19,Generated,Electricity,0.0
PV,50,20,Generated,Electricity,0.0
PV,50,21,Generated,Electricity,0.0
PV,50,22,Generated,Electricity,0.0
PV,50,23,Generated,Electricity,0.0
PV,51,0,Generated,Electricity,0.0
PV,51,1,Generated,Electricity,0.0
PV,51,2,Generated,Electricity,0.0
PV,51,3,Generated,Electricity,0.0
PV,51,4,Generated,Electricity,0.0
PV,51,5,Generated,Electricity,0.0
PV,51,6,Generated,Electricity,0.0
PV,51,7,Generated,Electricity,0.02
PV,51,8,Generated,Electricity,0.2
PV,51,9,Generated,Electricity,0.46
PV,51,10,Generated,Electricity,0.69
PV,51,11,Generated,Electricity,0.86
PV,51,12,Generated,Electricity,0.93
PV,51,13,Generated,Electricity,0.9
PV,51,14,Generated,Electricity,0.78
PV,51,15,Generated,Electricity,0.58
PV,51,16,Generated,Electricity,0.33
PV,51,17,Generated,Electricity,0.08
PV,51,18,Generated,Electricity,0.0
PV,51,19,Generated,Electricity,0.0
PV,51,20,Generated,Electricity,0.0
PV,51,21,Generated,Electricity,0.0
PV,51,22,Generated,Electricity,0.0
PV,51,23,Generated,Electricity,0.0
PV,52,0,Generated,Electricity,0.0
PV,52,1,Generated,Electricity,0.0
PV,52,2,Generated,Electricity,0.0
PV,52,3,Generated,Electricity,0.0
PV,52,4,Generated,Electricity,0.0
PV,52,5,Generated,Electricity,0.0
PV,52,6,Generated,Electricity,0.0
PV,52,7,Generated,Electricity,0.01
PV,52,8,Generated,Electricity,0.1
PV,52,9,Generated,Electricity,0.31
PV,52,10,Generated,Electricity,0.49
PV,52,11,Generated,Electricity,0.6
PV,52,12,Generated,Electricity,0.63
PV,52,13,Generated,Electricity,0.57
PV,52,14,Generated,Electricity,0.42
PV,52,15,Generated,Electricity,0.22
PV,52,16,Generated,Electricity,0.04
PV,52,17,Generated,Electricity,0.0
PV,52,18,Generated,Electricity,0.0
PV,52,19,Generated,Electricity,0.0
PV,52,20,Generated,Electricity,0.0
PV,52,21,Generated,Electricity,0.0
PV,52,22,Generated,Electricity,0.0
PV,52,23,Generated,Electricity,0.0
PV,53,0,Generated,Electricity,0.0
PV,53,1,Generated,Electricity,0.0
PV,53,2,Generated,Electricity,0.0
PV,53,3,Generated,Electricity,0.0
PV,53,4,Generated,Electricity,0.0
PV,53,5,Generated,Electricity,0.0
PV,53,6,Generated,Electricity,0.0
PV,53,7,Generated,Electricity,0.01
PV,53,8,Generated,Electricity,0.1
PV,53,9,Generated,Electricity,0.31
PV,53,10,Generated,Electricity,0.49
PV,53,11,Generated,Electricity,0.6
PV,53,12,Generated,Electricity,0.63
PV,53,13,Generated,Electricity,0.57
PV,53,14,Generated,Electricity,0.42
PV,53,15,Generated,Electricity,0.22
PV,53,16,Generated,Electricity,0.04
PV,53,17,Generated,Electricity,0.0
PV,53,18,Generated,Electricity,0.0
PV,53,19,Generated,Electricity,0.0
PV,53,20,Generated,Electricity,0.0
PV,53,21,Generated,Electricity,0.0
